gisco_id,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,concordance
MK_MK00101,MK,MK00,MK001,MK00101,Veles,54201,427.84642818,2019,MK_MK00101,official
MK_MK00102,MK,MK00,MK001,MK00102,Gradsko,3551,236.2604872,2019,MK_MK00102,official
MK_MK00103,MK,MK00,MK001,MK00103,Demir Kapija,3982,310.75239994,2019,MK_MK00103,official
MK_MK00104,MK,MK00,MK001,MK00104,Kavadarci,38755,1004.70222638,2019,MK_MK00104,official
MK_MK00105,MK,MK00,MK001,MK00105,Lozovo,2524,166.13640625,2019,MK_MK00105,official
MK_MK00106,MK,MK00,MK001,MK00106,Negotino,19244,480.42278202,2019,MK_MK00106,official
MK_MK00107,MK,MK00,MK001,MK00107,Rosoman,4063,133.00791269,2019,MK_MK00107,official
MK_MK00108,MK,MK00,MK001,MK00108,Sveti Nikole,17519,482.77412628,2019,MK_MK00108,official
MK_MK00109,MK,MK00,MK001,MK00109,Čaška,8183,819.56635237,2019,MK_MK00109,official
MK_MK00201,MK,MK00,MK002,MK00201,Berovo,12646,597.78854873,2019,MK_MK00201,official
MK_MK00202,MK,MK00,MK002,MK00202,Vinica,19299,432.53477433,2019,MK_MK00202,official
MK_MK00203,MK,MK00,MK002,MK00203,Delčevo,15918,422.25893678,2019,MK_MK00203,official
MK_MK00204,MK,MK00,MK002,MK00204,Zrnovci,2968,55.81104175,2019,MK_MK00204,official
MK_MK00205,MK,MK00,MK002,MK00205,Karbinci,3918,229.66114557,2019,MK_MK00205,official
MK_MK00206,MK,MK00,MK002,MK00206,Kočani,37566,360.33028159,2019,MK_MK00206,official
MK_MK00207,MK,MK00,MK002,MK00207,Makedonska Kamenica,7398,190.32147565,2019,MK_MK00207,official
MK_MK00208,MK,MK00,MK002,MK00208,Pehčevo,4782,208.06148542,2019,MK_MK00208,official
MK_MK00209,MK,MK00,MK002,MK00209,Probištip,14874,325.90494848,2019,MK_MK00209,official
MK_MK00210,MK,MK00,MK002,MK00210,Češinovo - Obleševo,6742,131.9417438,2019,MK_MK00210,official
MK_MK00211,MK,MK00,MK002,MK00211,Štip,48766,583.53753832,2019,MK_MK00211,official
MK_MK00301,MK,MK00,MK003,MK00301,Vevčani,2417,22.79121832,2019,MK_MK00301,official
MK_MK00303,MK,MK00,MK003,MK00303,Debar,21003,150.18064087,2019,MK_MK00303,official
MK_MK00304,MK,MK00,MK003,MK00304,Debarca,3729,422.02684671,2019,MK_MK00304,official
MK_MK00307,MK,MK00,MK003,MK00307,Kičevo,56757,823.85827054,2019,MK_MK00307,official
MK_MK00308,MK,MK00,MK003,MK00308,Makedonski Brod,6044,889.11540903,2019,MK_MK00308,official
MK_MK00310,MK,MK00,MK003,MK00310,Ohrid,51519,393.44970567,2019,MK_MK00310,official
MK_MK00311,MK,MK00,MK003,MK00311,Plasnica,4967,54.45630779,2019,MK_MK00311,official
MK_MK00312,MK,MK00,MK003,MK00312,Struga,66008,485.73091705,2019,MK_MK00312,official
MK_MK00313,MK,MK00,MK003,MK00313,Centar Župa,7136,103.1694894,2019,MK_MK00313,official
MK_MK00401,MK,MK00,MK004,MK00401,Bogdanci,8078,114.21243414,2019,MK_MK00401,official
MK_MK00402,MK,MK00,MK004,MK00402,Bosilovo,13932,161.93228908,2019,MK_MK00402,official
MK_MK00403,MK,MK00,MK004,MK00403,Valandovo,11673,328.36676798,2019,MK_MK00403,official
MK_MK00404,MK,MK00,MK004,MK00404,Vasilevo,13003,230.354275,2019,MK_MK00404,official
MK_MK00405,MK,MK00,MK004,MK00405,Gevgelija,22647,486.83998497,2019,MK_MK00405,official
