gisco_id,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,concordance
CH_CH0001,CH,CH04,CH040,CH0001,Aeugst am Albis,1982,7.88800848,2020,CH_CH0001,official
CH_CH0002,CH,CH04,CH040,CH0002,Affoltern am Albis,12229,10.59189007,2020,CH_CH0002,official
CH_CH0003,CH,CH04,CH040,CH0003,Bonstetten,5548,7.44205782,2020,CH_CH0003,official
CH_CH0004,CH,CH04,CH040,CH0004,Hausen am Albis,3701,13.66417447,2020,CH_CH0004,official
CH_CH0005,CH,CH04,CH040,CH0005,Hedingen,3734,6.53856423,2020,CH_CH0005,official
CH_CH0006,CH,CH04,CH040,CH0006,Kappel am Albis,1157,7.84597375,2020,CH_CH0006,official
CH_CH0007,CH,CH04,CH040,CH0007,Knonau,2373,6.55546369,2020,CH_CH0007,official
CH_CH0008,CH,CH04,CH040,CH0008,Maschwanden,656,4.57798314,2020,CH_CH0008,official
CH_CH0009,CH,CH04,CH040,CH0009,Mettmenstetten,5094,12.92005064,2020,CH_CH0009,official
CH_CH0010,CH,CH04,CH040,CH0010,Obfelden,5599,7.53779892,2020,CH_CH0010,official
CH_CH0011,CH,CH04,CH040,CH0011,Ottenbach,2555,4.98643505,2020,CH_CH0011,official
CH_CH0012,CH,CH04,CH040,CH0012,Rifferswil,1123,6.53826064,2020,CH_CH0012,official
CH_CH0013,CH,CH04,CH040,CH0013,Stallikon,3680,12.01397642,2020,CH_CH0013,official
CH_CH0014,CH,CH04,CH040,CH0014,Wettswil am Albis,5188,3.74843901,2020,CH_CH0014,official
CH_CH0021,CH,CH04,CH040,CH0021,Adlikon,707,6.70571307,2020,CH_CH0021,official
CH_CH0022,CH,CH04,CH040,CH0022,Benken (ZH),855,5.59127471,2020,CH_CH0022,official
CH_CH0023,CH,CH04,CH040,CH0023,Berg am Irchel,570,6.98749326,2020,CH_CH0023,official
CH_CH0024,CH,CH04,CH040,CH0024,Buch am Irchel,977,10.15150105,2020,CH_CH0024,official
CH_CH0025,CH,CH04,CH040,CH0025,Dachsen,1920,2.73496694,2020,CH_CH0025,official
CH_CH0026,CH,CH04,CH040,CH0026,Dorf,658,5.55450155,2020,CH_CH0026,official
CH_CH0027,CH,CH04,CH040,CH0027,Feuerthalen,3623,2.58346315,2020,CH_CH0027,official
CH_CH0028,CH,CH04,CH040,CH0028,Flaach,1414,10.08830912,2020,CH_CH0028,official
CH_CH0029,CH,CH04,CH040,CH0029,Flurlingen,1438,2.41037424,2020,CH_CH0029,official
CH_CH0030,CH,CH04,CH040,CH0030,Andelfingen,2215,6.56952102,2020,CH_CH0030,official
CH_CH0031,CH,CH04,CH040,CH0031,Henggart,2239,3.10585119,2020,CH_CH0031,official
CH_CH0032,CH,CH04,CH040,CH0032,Humlikon,487,3.64811451,2020,CH_CH0032,official
CH_CH0033,CH,CH04,CH040,CH0033,Kleinandelfingen,2109,10.31561819,2020,CH_CH0033,official
CH_CH0034,CH,CH04,CH040,CH0034,Laufen-Uhwiesen,1709,6.21872558,2020,CH_CH0034,official
CH_CH0035,CH,CH04,CH040,CH0035,Marthalen,1908,14.15517674,2020,CH_CH0035,official
CH_CH0037,CH,CH04,CH040,CH0037,Ossingen,1641,13.11474749,2020,CH_CH0037,official
CH_CH0038,CH,CH04,CH040,CH0038,Rheinau,1333,8.9860529,2020,CH_CH0038,official
CH_CH0039,CH,CH04,CH040,CH0039,Thalheim an der Thur,917,6.42551672,2020,CH_CH0039,official
CH_CH0040,CH,CH04,CH040,CH0040,Trüllikon,1066,9.5302486,2020,CH_CH0040,official
CH_CH0041,CH,CH04,CH040,CH0041,Truttikon,477,4.41244762,2020,CH_CH0041,official
CH_CH0043,CH,CH04,CH040,CH0043,Volken,362,3.21141395,2020,CH_CH0043,official
CH_CH0051,CH,CH04,CH040,CH0051,Bachenbülach,4165,4.3335388,2020,CH_CH0051,official
CH_CH0052,CH,CH04,CH040,CH0052,Bassersdorf,11687,9.20859629,2020,CH_CH0052,official
CH_CH0053,CH,CH04,CH040,CH0053,Bülach,20447,16.13212035,2020,CH_CH0053,official
CH_CH0054,CH,CH04,CH040,CH0054,Dietlikon,7776,4.25146662,2020,CH_CH0054,official
CH_CH0055,CH,CH04,CH040,CH0055,Eglisau,5217,9.10352771,2020,CH_CH0055,official
CH_CH0056,CH,CH04,CH040,CH0056,Embrach,9440,12.73778475,2020,CH_CH0056,official
CH_CH0057,CH,CH04,CH040,CH0057,Freienstein-Teufen,2371,8.3638043,2020,CH_CH0057,official
CH_CH0058,CH,CH04,CH040,CH0058,Glattfelden,5200,12.28697981,2020,CH_CH0058,official
CH_CH0059,CH,CH04,CH040,CH0059,Hochfelden,1931,6.08295861,2020,CH_CH0059,official
