gisco_id,nuts_3,area,area_share
PL_212691105,PL219,504565051.8655696,1
PL_212691106,PL219,133990977.96387291,1
PL_212691106,PL218,0,0
PL_212691107,PL219,159563662.8428917,1
PL_212691108,PL219,294438290.4127929,1
PL_212691109,PL219,491667951.0872623,0.9999915117625504
PL_212691109,PL218,4173.429740257561,8.488237449616162e-6
PL_212691110,PL219,335404649.406847,0.9948095007536838
PL_212691110,PL218,1750000.9586139466,0.0051904992463162585
PL_212691111,PL219,210096681.94251543,1
PL_212691111,PL214,0,0
PL_212691112,PL219,164309021.35538507,0.99732564596561
PL_212691112,PL218,345463.4965999039,0.0020969001096953193
PL_212691112,PL214,95135.31475723906,5.774539246946555e-4
PL_212691113,PL219,77043461.05556656,1
PL_212691114,PL219,129460667.17053807,1
PL_212691501,PL219,48888657.92904997,1
PL_212691502,PL219,66846283.881839514,1
PL_212691503,PL219,174754487.1633876,0.9961889748350559
PL_212691503,PL21A,488988.50319095654,0.0027874818186756343
PL_212691503,PL214,179553.0738495253,0.001023543346268456
PL_212691504,PL219,189598789.82494617,1
PL_212691505,PL219,220351187.3066479,0.9974962780283023
PL_212691505,PL214,553082.874895364,0.0025037219716976507
PL_212691506,PL219,260652033.466899,0.9992210946203655
PL_212691506,PL214,203181.53026703,7.789053796345892e-4
PL_212691507,PL219,270571955.716638,0.9950614643471146
PL_212691507,PL225,1310895.98345989,0.004820980332028318
PL_212691507,PL21A,31965.03352689743,1.1755532085701402e-4
PL_212691508,PL219,306437400.9594331,0.9998189483082887
PL_212691508,PL225,55491.0565969944,1.8105169171131098e-4
PL_212691509,PL219,93657846.95866036,0.9949974468070681
PL_212691509,PL21A,470883.9835214331,0.0050025531929318344
PL_212691701,PL219,196831963.26245975,1
PL_212691702,PL219,82538136.63253152,1
PL_212691703,PL219,310280873.69420624,1
PL_212691704,PL219,320239208.5350096,1
PL_212691705,PL219,195275825.29237115,1
PL_224440201,PL225,93649562.28546214,1
PL_224440202,PL225,91226858.62933111,0.9890466209613992
PL_224440202,PL22C,1010308.6547089219,0.010953379038600825
PL_224440203,PL225,45961349.338541865,1
PL_224440204,PL225,158195491.43001938,0.9972554239183149
PL_224440204,PL22C,435374.48039472103,0.002744576081685114
PL_224440205,PL225,219352822.5355484,1
PL_224440206,PL225,50304472.42189646,1
PL_224440207,PL225,63284558.008313596,0.9997032725442377
PL_224440207,PL21A,18783.839567773044,2.967274557623011e-4
PL_224440208,PL225,154514591.6661083,0.9972412852135504
PL_224440208,PL21A,427440.8762170598,0.0027587147864495463
PL_224440209,PL225,136573988.77321696,0.9955669561404766
PL_224440209,PL21A,557251.7737736143,0.004062131136412081
PL_224440209,PL22C,50882.594856739044,3.709127231113494e-4
PL_224440210,PL225,84053032.64338449,1
PL_224440301,PL225,67535579.18652296,1
PL_224440302,PL225,140253564.0746609,1
PL_224440303,PL225,260962778.50860137,1
PL_224440304,PL225,230332048.1222514,1
PL_224440305,PL225,76144250.07257587,0.9937104739065785
PL_224440305,PL22C,481942.4372299686,0.006289526093421575
PL_224440306,PL225,102226804.89144832,1
PL_224440307,PL225,157648083.7565506,1
PL_224440308,PL225,117059086.60841745,1
PL_224440309,PL225,200325958.38834846,1
PL_224440310,PL225,152187364.39989424,1
PL_224440311,PL225,139761176.98907113,0.9941894149655767
PL_224440311,PL22C,816840.5247346186,0.005810585034423317
PL_224440312,PL225,99329704.88282791,0.9943738361562604
PL_224440312,PL227,459432.2455871701,0.004599302948068852
PL_224440312,PL22C,102574.89287626743,0.0010268608956707458
PL_224441701,PL225,121522941.77080917,1
PL_224441702,PL225,133617649.1868434,1
PL_224441703,PL225,65976747.498921394,1
PL_224441704,PL225,406087219.0435085,1
PL_224441704,PL219,0,0
PL_224441705,PL225,73844190.05173826,0.9989040750644087
PL_224441705,PL219,81016.47720380127,0.001095924935591258
PL_224441706,PL225,138823010.0973692,1
PL_224441707,PL225,103393253.75098634,0.9994767467369082
PL_224441707,PL21A,54129.18067729473,5.232532630917493e-4
PL_224441708,PL225,85321154.27198243,1
PL_224441709,PL225,234219023.50111073,1
PL_224441710,PL225,154417484.6615607,1
PL_224441711,PL225,312263268.05022573,1
PL_224441712,PL225,107387167.09046084,0.998642658666418
PL_224441712,PL219,125406.3738490045,0.0011662115501081068
PL_224441712,PL21A,20552.783135950565,1.911297834739437e-4
PL_224441713,PL225,93326601.17922199,1
PL_224441714,PL225,259261041.19851813,1
PL_224441715,PL225,180276699.19743013,1
PL_224446101,PL225,298104849.1957352,1
PL_224450701,PL228,223751416.09725797,1
PL_224450702,PL228,144538765.40513986,0.999772376747961
PL_224450702,PL224,32907.874424595386,2.2762325203886942e-4
PL_224450703,PL228,332512593.7361315,0.994237492298844
PL_224450703,PL524,1345940.7074557245,0.004024463250332228
PL_224450703,PL224,581271.2484175861,0.0017380444508238216
PL_224450704,PL228,214016429.9111905,0.9993006185836636
PL_224450704,PL224,149783.86992564425,6.99381416336414e-4
PL_224450705,PL228,198796985.21626675,1
PL_224450706,PL228,320129526.4121852,1
PL_224450707,PL228,295520513.0202613,0.9968472478107857
PL_224450707,PL524,934649.6631539933,0.0031527521892142133
PL_224450708,PL228,315975017.59055054,0.9949772681677499
PL_224450708,PL224,1595069.3848216329,0.005022731832250094
PL_224451301,PL228,188646009.71014333,1
PL_224451302,PL228,167894602.4600699,1
PL_224451303,PL228,31698252.782548904,1
PL_224451304,PL228,207392778.99287033,1
PL_224451305,PL228,95196634.91301179,0.9933442499773132
PL_224451305,PL524,451569.1552609205,0.004711969328069566
PL_224451305,PL229,186281.22238657624,0.0019437806946173742
PL_224451306,PL228,110515694.73837662,0.9965821069904798
PL_224451306,PL22B,377020.249420492,0.0033998033983772004
PL_224451306,PL224,2006.0423812419176,1.8089611142950644e-5
PL_224451307,PL228,109772728.91722798,0.9983559162339953
PL_224451307,PL22B,180772.76713462174,0.0016440837660046158
PL_224451308,PL228,309339114.0376897,0.9960100430915454
PL_224451308,PL229,1239194.066034615,0.0039899569084546616
PL_224451309,PL228,364363531.3633032,0.9960695010811885
PL_224451309,PL229,1437781.6653589369,0.003930498918811373
PL_224456201,PL228,169411036.1707785,0.9921808046609827
PL_224456201,PL22A,884197.8876427324,0.005178435782404057
PL_224456201,PL229,450899.4839066714,0.0026407595566132896
PL_224457101,PL228,97842784.51689625,0.9935721548015821
PL_224457101,PL22B,598824.6279028142,0.006080933600074615
PL_224457101,PL22A,34162.38730028877,3.469115983432852e-4
PL_224460401,PL224,166447589.15484095,0.9996537735321273
PL_224460401,PL228,57648.520322589204,3.4622646787277756e-4
PL_224460402,PL224,249848716.08255208,0.9990815458513508
PL_224460402,PL713,229685.5454628216,9.184541486492419e-4
PL_224460403,PL224,366669105.84030986,1
PL_224460404,PL224,113988336.19608665,1
PL_224460404,PL228,0,0
PL_224460405,PL224,370499257.3909253,0.9996088084930782
PL_224460405,PL713,144992.8827964943,3.9119150692184395e-4
PL_224460406,PL224,364289677.840317,0.9957934953522236
PL_224460406,PL722,1380215.2531074844,0.0037728474201588974
PL_224460406,PL713,158644.18926137313,4.3365722761749543e-4
PL_224460406,PL22B,0,0
PL_224460407,PL224,195664845.5885899,0.9992779110216522
PL_224460407,PL228,141389.52426678687,7.22088978347877e-4
PL_224460408,PL224,233609835.11043656,0.99529468992638
PL_224460408,PL713,841121.7309614706,0.0035835990895326676
PL_224460408,PL714,263281.53931331635,0.0011217109840872467
PL_224460409,PL224,305208343.7845466,0.9974344297829303
PL_224460409,PL22B,785047.5313802711,0.0025655702170696176
PL_224460410,PL224,298080855.5330341,1
PL_224460411,PL224,355664367.0603254,0.9990130052050152
PL_224460411,PL714,351385.6949020084,9.8699479498481e-4
PL_224460412,PL224,273034567.8081889,1
PL_224460413,PL224,150582965.37742996,1
PL_224460414,PL224,201125752.98167086,1
PL_224460415,PL224,102827451.81780386,1
PL_224460416,PL224,49345207.57627705,0.9947354265074975
PL_224460416,PL228,261156.34857823327,0.005264573492502659
PL_224460601,PL224,325816663.1539583,1
PL_224460602,PL224,197345097.58896786,0.9978316426203986
PL_224460602,PL524,428844.5870101601,0.0021683573796014892
PL_224460603,PL224,248977892.52348042,0.99776424924279306
PL_224460603,PL714,557899.8367195446,0.002235750757206915
PL_224460603,PL524,0,0
PL_224460604,PL224,283324161.23604316,0.999814615557662
PL_224460604,PL714,52533.630549418274,1.8538444233796267e-4
PL_224460605,PL224,186102696.4948815,1
PL_224460606,PL224,139005606.77849495,1
PL_224460607,PL224,256719755.67253745,0.9992495853679869
PL_224460607,PL714,192790.93412135635,7.504146320129912e-4
PL_224460608,PL224,221579647.41928387,0.9981109718950922
PL_224460608,PL228,419362.36875130236,0.0018890281049078097
PL_224460608,PL524,0,0
PL_224460609,PL224,371094211.33271503,0.9986312567763153
PL_224460609,PL228,508628.8694287129,0.0013687432236848083
PL_224460901,PL224,182462903.77787542,0.996656543928913
PL_224460901,PL22B,612103.2436905624,0.0033434560710870684
PL_224460902,PL224,394021723.4974563,0.996798943497136
PL_224460902,PL228,876338.6277403831,0.0022169676598630056
PL_224460902,PL22B,388997.5852437243,9.840888430010248e-4
PL_224460903,PL224,217434577.50555268,0.9969543647545546
PL_224460903,PL22B,664249.4744405746,0.0030456352454454414
PL_224460904,PL224,141126193.14141017,1
PL_224460905,PL224,249845841.32027292,0.9992466865622595
PL_224460905,PL22B,188354.11931927595,7.533134377404868e-4
PL_224466401,PL224,398908117.92374945,1
PL_224470501,PL229,82973909.2145598,0.9974691739930107
PL_224470501,PL227,210525.3303228859,0.002530826006989272
PL_224470502,PL229,76164953.73889148,0.9952849910976654
PL_224470502,PL228,360819.7030367255,0.004715008902334512
PL_224470503,PL229,92699018.23706506,0.9976824707993059
PL_224470503,PL22C,215331.719187133,0.002317529200694186
PL_224470503,PL227,0,0
PL_224470503,PL22A,0,0
PL_224470504,PL229,170231983.07887268,0.9984467279959697
PL_224470504,PL227,264827.9233061299,0.0015532720040303016
PL_224470505,PL229,388311474.82102185,0.9991805705549088
PL_224470505,PL524,318454.8075813949,8.194294450911909e-4
PL_224470506,PL229,286499914.7075933,0.9978097322834764
PL_224470506,PL524,455133.4830034375,0.0015851195603056485
PL_224470506,PL227,173755.46612992883,6.051481562179322e-4
PL_224470507,PL229,245746444.2701658,0.9981092965928147
PL_224470507,PL524,453909.32256613835,0.0018435713933070764
PL_224470507,PL228,11604.46542418003,4.713201387821714e-5
PL_224470508,PL229,285357446.5646487,0.9936699412765382
PL_224470508,PL228,1457356.699248895,0.005074798513917666
PL_224470508,PL524,360479.70587653713,0.0012552602095441427
PL_224476601,PL229,326542627.49532765,0.9981263263978077
PL_224476601,PL228,612982.8308772864,0.0018736736021921947
PL_224477801,PL229,195405281.64641023,0.9934067867964849
PL_224477801,PL228,952144.1796621694,0.004840536970729046
PL_224477801,PL22A,344755.23768763244,0.00175267623278606
PL_224486301,PL22A,80672832.52644229,0.9995808573268642
PL_224486301,PL228,33827.605267462786,4.1914267313574377e-4
PL_224486901,PL22A,400830882.5439763,0.9970724879381819
PL_224486901,PL22C,1056329.2447669543,0.0026276339324879596
PL_224486901,PL22B,120553.33658194542,2.9987812933007183e-4
PL_224487001,PL22A,160195745.1401469,0.9976064539239001
PL_224487001,PL22C,214140.9017447699,0.0013335456908844484
PL_224487001,PL22B,170214.96892938018,0.0010600003852152878
PL_224487201,PL22A,188459386.33022118,0.9973391128900735
PL_224487201,PL22C,343883.178713873,0.0018198517520128137
PL_224487201,PL229,158920.23705871846,8.410160477265969e-4
PL_224487201,PL228,3.6488953293301165,1.931018720609754e-8
PL_224487401,PL22A,62315077.572464466,0.9971726240227071
PL_224487401,PL22B,121196.54369930923,0.0019394002256128988
PL_224487401,PL228,55491.17225579452,8.879757516800003e-4
PL_224487601,PL22A,32133858.9260571,1
PL_224487601,PL228,0,0
PL_224491101,PL227,182485997.22598624,1
PL_224491102,PL227,63253916.07730019,1
PL_224491103,PL227,114355601.3279221,1
PL_224491104,PL227,169050140.78702545,1
PL_224491105,PL227,306670400.8606621,0.9948445168540168
PL_224491105,PL524,1409013.708325428,0.0045708668262920875
PL_224491105,PL229,180213.60933497548,5.846163196911574e-4
PL_224491106,PL227,138911506.9479897,1
PL_224491107,PL227,164064178.50481498,0.9993861004163556
PL_224491107,PL523,100780.80016633496,6.13899583644443e-4
PL_224491108,PL227,178458315.44773582,0.9972120675881071
PL_224491108,PL524,489580.5503529031,0.002735740453693362
PL_224491108,PL523,9340.128587424755,5.219195819951801e-5
PL_224491201,PL227,278318303.142786,0.9965455705909976
PL_224491201,PL22C,607202.54399428,0.002174147365933915
PL_224491201,PL229,357561.09533423185,0.0012802820430684637
PL_224491202,PL227,46497929.651603796,1
PL_224491203,PL227,18538993.490798473,1
PL_224491204,PL227,140690150.14754152,1
PL_224491205,PL227,58141844.56516206,1
PL_224491501,PL227,49426811.05970383,1
PL_224491502,PL227,29828346.41115409,1
PL_224491503,PL227,37248832.32240844,1
PL_224491504,PL227,120035133.24844551,1
PL_224491505,PL227,91893598.74707961,1
PL_224491506,PL227,154406550.44996685,1
PL_224491507,PL227,102218208.7411241,1
PL_224491508,PL227,32586378.37197733,1
PL_224491509,PL227,74748906.16142261,1
PL_224496701,PL227,205184289.41150355,0.9907389005279253
PL_224496701,PL22C,1917994.8554905057,0.009261099472074616
PL_224496701,PL225,0,0
PL_224497301,PL227,359957896.95360494,0.9999734796583657
PL_224497301,PL229,9546.459576530382,2.6520341634264596e-5
PL_224497901,PL227,156598398.40344018,0.9986231015650129
PL_224497901,PL22C,215917.38599403668,0.0013768984349870478
PL_224500101,PL22B,91677153.66088295,1
PL_224500101,PL22A,0,0
PL_224500102,PL22B,40317239.02969837,0.9984749185116969
PL_224500102,PL22A,61580.9909329829,0.0015250814883029865
PL_224500103,PL22B,31494604.0975008,0.9979573728573743
PL_224500103,PL228,64463.40788245201,0.002042627142625682
PL_224500103,PL22A,0,0
PL_224500104,PL22B,125670395.06540579,0.994420252648937
PL_224500104,PL228,705143.5769790187,0.005579747351063098
PL_224500105,PL22B,120883017.57494515,0.9990310086718843
PL_224500105,PL228,117248.20824360847,9.689913281157307e-4
PL_224500106,PL22B,112779975.00097632,1
PL_224500107,PL22B,281332521.2327118,0.9983432868923166
PL_224500107,PL224,448190.74670755165,0.0015904603607935534
PL_224500107,PL228,18669.98312687874,6.62527468898429e-5
PL_224500108,PL22B,89000490.20051566,0.9955496586123507
PL_224500108,PL21A,397853.14738845825,0.004450341387649278
PL_224501601,PL22B,98193525.99409717,0.9996515199224602
PL_224501601,PL224,34230.41617041826,3.4848007753987765e-4
PL_224501602,PL22B,211433189.282767,0.9990744324524187
PL_224501602,PL224,195876.99587243795,9.25567547581287e-4
PL_224501603,PL22B,176424602.84851235,0.9960836181286378
PL_224501603,PL224,693662.7645340627,0.003916381871362272
PL_224501604,PL22B,270879754.5806713,0.9999993798024148
PL_224501604,PL224,167.9990738388151,6.201975851102709e-7
PL_224501605,PL22B,326215868.68474764,0.9996732188442169
PL_224501605,PL21A,106636.04525366426,3.2678115578297224e-4
PL_224501606,PL22B,207668251.79042855,0.9991679628124034
PL_224501606,PL21A,172931.59368968103,8.320371875966486e-4
PL_224501607,PL22B,351223245.97884244,0.9985706629763706
PL_224501607,PL21A,502734.96673784684,0.0014293370236292864
PL_224501608,PL22B,335707009.2776414,0.9938497269150705
PL_224501608,PL722,1764135.030150938,0.0052226646137936055
PL_224501608,PL224,313331.7414014705,9.27608471136009e-4
PL_224501609,PL22B,190599269.6668198,0.9929216463731698
PL_224501609,PL224,1358746.7215014035,0.007078353626830194
PL_224501610,PL22B,308120759.84545636,0.9958159615839859
PL_224501610,PL21A,722198.1021572016,0.002334073166360227
PL_224501610,PL722,287531.8733342886,9.292747073389113e-4
PL_224501610,PL214,284875.8007748695,9.206905423150375e-4
PL_224506501,PL22B,464417156.62619233,0.9991204505323636
PL_224506501,PL21A,408837.4556382578,8.795494676364502e-4
PL_224506801,PL22B,372492254.5107663,0.9945438200611021
PL_224506801,PL21A,1595482.4429594767,0.004259893150652006
PL_224506801,PL22A,402127.6265099533,0.0010736694279632425
PL_224506801,PL22C,45924.589799404144,1.2261736028263746e-4
PL_224507501,PL22B,221200826.98815918,0.9996291723736134
PL_224507501,PL22A,82057.80692855641,3.7082762638666585e-4
PL_224510801,PL22C,48466284.52728224,1
PL_224510802,PL22C,191638940.99494123,0.9926884249100693
PL_224510802,PL22A,1042303.0005710125,0.005399122529816058
PL_224510802,PL229,369199.8154976368,0.001912452560114658
PL_224510803,PL22C,201200678.22498468,0.9985821419188032
PL_224510803,PL227,285679.0599273294,0.0014178580811968556
PL_224510804,PL22C,36692683.72238949,0.9953866855832014
PL_224510804,PL229,104355.34168918431,0.0028309163339697847
PL_224510804,PL227,65704.08271265123,0.001782398082828797
PL_224510805,PL22C,84622649.50917307,1
PL_224511001,PL22C,113416294.21489573,0.9858070521626029
PL_224511001,PL225,1632887.0281173214,0.014192947837397033
PL_224511002,PL22C,116025019.17752194,1
PL_224511003,PL22C,120791160.70460679,0.9914673406393323
PL_224511003,PL21A,955356.3381063193,0.00784167154599648
PL_224511003,PL225,84183.52954828739,6.909878146711932e-4
PL_224511004,PL22C,180502252.4156072,0.9870742197745157
PL_224511004,PL227,1279996.1138333362,0.006999642101237334
PL_224511004,PL225,1083688.8028510609,0.005926138124247027
PL_224511005,PL22C,420855678.52069664,0.9991719964105731
PL_224511005,PL225,348758.78597249556,8.280035894269852e-4
PL_224511006,PL22C,182576366.00126672,0.9966224447035464
PL_224511006,PL227,618751.6398732662,0.003377555296453565
PL_224511401,PL22C,98565923.70476574,0.9973555626524484
PL_224511401,PL21A,261342.51374465227,0.002644437347551588
PL_224511402,PL22C,68149006.2373892,0.9936240716882744
PL_224511402,PL22A,437301.38053786755,0.006375928311725674
PL_224511402,PL21A,0,0
PL_224511402,PL22B,0,0
