gisco_id,longitude,latitude,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,pop_weighted
SI_050,13.72980981649151,45.53859092180045,SI,SI04,SI044,050,Koper/Capodistria,52630,303.21976403,2020,SI_050,TRUE
SI_051,15.553322464864285,46.078927814547114,SI,SI03,SI034,051,Kozje,2989,89.7100269,2020,SI_051,TRUE
SI_052,14.36047564132993,46.24158743313548,SI,SI04,SI042,052,Kranj,57065,150.93147182,2020,SI_052,TRUE
SI_053,13.847851954694105,46.47850339775785,SI,SI04,SI042,053,Kranjska Gora,5225,256.35168585,2020,SI_053,TRUE
SI_054,15.488200238413246,45.96437216695162,SI,SI03,SI036,054,Krško,26224,286.51791587,2020,SI_054,TRUE
SI_055,15.624929655158667,46.631340833033924,SI,SI03,SI032,055,Kungota,4724,48.97309788,2020,SI_055,TRUE
SI_056,16.082287248998473,46.83372325741681,SI,SI03,SI031,056,Kuzma,1573,22.83786662,2020,SI_056,TRUE
SI_057,15.233550385311906,46.15432177067375,SI,SI03,SI034,057,Laško,13067,197.50865,2020,SI_057,TRUE
SI_058,15.82441423108573,46.57322706129829,SI,SI03,SI032,058,Lenart,8502,62.11020627,2020,SI_058,TRUE
SI_059,16.451246953377368,46.56026036943443,SI,SI03,SI031,059,Lendava/Lendva,10426,120.70016162,2020,SI_059,TRUE
SI_060,14.832598649427537,46.05890436174857,SI,SI03,SI035,060,Litija,15499,221.42379503,2020,SI_060,TRUE
SI_061,14.511122993938365,46.06242946941378,SI,SI04,SI041,061,Ljubljana,295504,275.04841518,2020,SI_061,TRUE
SI_062,14.8395303453999,46.34213597450783,SI,SI03,SI034,062,Ljubno,2550,78.93025625,2020,SI_062,TRUE
SI_063,16.195954281293464,46.519309206259855,SI,SI03,SI031,063,Ljutomer,11268,107.22988274,2020,SI_063,TRUE
SI_064,14.223199956949431,45.91859017418011,SI,SI04,SI041,064,Logatec,14396,173.09249729,2020,SI_064,TRUE
SI_065,14.477283848567124,45.709187920269756,SI,SI03,SI038,065,Loška dolina,3757,166.0947986,2020,SI_065,TRUE
SI_066,14.591944706747752,45.69815100265338,SI,SI03,SI037,066,Loški Potok,1789,134.4867983,2020,SI_066,TRUE
SI_067,14.747262196034375,46.35632317871211,SI,SI03,SI034,067,Luče,1448,109.47987226,2020,SI_067,TRUE
SI_068,14.696747616369786,46.16773598709946,SI,SI04,SI041,068,Lukovica,5890,74.92004341,2020,SI_068,TRUE
SI_069,15.737046607555612,46.344190863791596,SI,SI03,SI032,069,Majšperk,4056,72.7978413,2020,SI_069,TRUE
SI_070,15.642548291041583,46.5478778382173,SI,SI03,SI032,070,Maribor,112682,147.47949722,2020,SI_070,TRUE
SI_071,14.411249691872925,46.14311732570575,SI,SI04,SI041,071,Medvode,16829,77.59526125,2020,SI_071,TRUE
SI_072,14.57276056850412,46.165167316641984,SI,SI04,SI041,072,Mengeš,8279,22.4655659,2020,SI_072,TRUE
SI_073,15.313487505906878,45.648528830921435,SI,SI03,SI037,073,Metlika,8470,105.36332808,2020,SI_073,TRUE
SI_074,14.852606178958947,46.519066569744524,SI,SI03,SI033,074,Mežica,3595,26.45170261,2020,SI_074,TRUE
SI_075,13.610905585824279,45.885701175828295,SI,SI04,SI043,075,Miren - Kostanjevica,4977,62.76046,2020,SI_075,TRUE
SI_076,15.196378982006319,46.44415000957748,SI,SI03,SI033,076,Mislinja,4566,112.18832937,2020,SI_076,TRUE
SI_077,14.73736885496824,46.133979205635924,SI,SI04,SI041,077,Moravče,5449,61.38207679,2020,SI_077,TRUE
SI_078,16.244566847661165,46.6858459820447,SI,SI03,SI031,078,Moravske Toplice,5837,144.45447067999999,2020,SI_078,TRUE
SI_079,14.958124231127007,46.34048440417412,SI,SI03,SI034,079,Mozirje,4150,53.57445707,2020,SI_079,TRUE
SI_080,16.160272621136883,46.6584069775263,SI,SI03,SI031,080,Murska Sobota,18758,64.44604185,2020,SI_080,TRUE
SI_081,15.161039723134094,46.60967585651396,SI,SI03,SI033,081,Muta,3414,38.77161616,2020,SI_081,TRUE
SI_082,14.307694890299684,46.281415959144304,SI,SI04,SI042,082,Naklo,5384,28.2914891,2020,SI_082,TRUE
SI_083,14.941809858620855,46.31055457303683,SI,SI03,SI034,083,Nazarje,2639,43.4091253,2020,SI_083,TRUE
SI_084,13.647928836129022,45.95663191699931,SI,SI04,SI043,084,Nova Gorica,31884,279.50432217,2020,SI_084,TRUE
SI_085,15.166651428429402,45.8008872930118,SI,SI03,SI037,085,Novo mesto,37587,235.8621384,2020,SI_085,TRUE
SI_086,16.275842730279642,46.586658663935935,SI,SI03,SI031,086,Odranci,1632,6.93712833,2020,SI_086,TRUE
SI_087,16.138840594707215,46.41899592827763,SI,SI03,SI032,087,Ormož,11906,141.5980859,2020,SI_087,TRUE
