gisco_id,nuts_3,area,area_share
BE_31003,BE251,72231491.32100295,0.9941944652826892
BE_31003,BE234,211829.91996235307,0.002915627659851593
BE_31003,BE233,202998.404683177,0.0027940706568043185
BE_31003,BE257,6962.829088145368,9.583640065493971e-5
BE_31004,BE251,17534461.377208628,0.9995938209318489
BE_31004,BE255,7125.025218827679,4.061790681509682e-4
BE_31005,BE251,138164129.13566625,1
BE_35029,BE255,41632120.461645305,0.9769490827841387
BE_35029,BE251,982301.5131426146,0.023050917215861246
BE_24001,BE242,62809567.41242323,0.9994010237529797
BE_24001,BE213,37643.98681960975,5.989762470202978e-4
BE_24007,BE242,17709605.715901505,1
BE_24007,BE212,0,0
BE_24007,BE213,0,0
BE_24133,BE242,36738377.02610212,1
BE_24134,BE242,50862217.94833159,0.9967229125154758
BE_24134,BE224,147628.88002692437,0.0028930135807548
BE_24134,BE213,19599.0784966359,3.8407390376941203e-4
BE_31006,BE251,90341296.26805703,0.9998426605206324
BE_31006,BE233,14216.48933524173,1.5733947936761206e-4
BE_31012,BE251,53113965.199601844,0.9962441758972406
BE_31012,BE255,200238.77229708942,0.0037558241027594087
BE_36006,BE256,38098722.537523344,0.9968934244010874
BE_36006,BE251,111928.10160419218,0.0029287173181468413
BE_36006,BE252,6797.289583853286,1.778582807657004e-4
BE_24008,BE242,37333369.29874642,1
BE_24008,BE224,0,0
BE_24009,BE242,29872045.303208273,1
BE_24135,BE242,44595455.670428224,1
BE_31022,BE251,79296319.98067245,0.9986298457799088
BE_31022,BE257,108797.25647931741,0.0013701542200911675
BE_31022,BE256,0,0
BE_31033,BE251,45022179.83205596,0.9967880912918807
BE_31033,BE256,89709.04179307417,0.0019861522670404762
BE_31033,BE252,28312.069005159938,6.268273399788572e-4
BE_31033,BE255,27051.9821935479,5.989291010998386e-4
BE_31040,BE251,60426476.297730036,0.9976162658355451
BE_31040,BE255,144384.83104311224,0.0023837341644549394
BE_36007,BE256,16246385.95878348,0.9957593339493339
BE_36007,BE257,69188.90441948624,0.004240666050666113
BE_36007,BE254,0,0
BE_24011,BE242,38395388.919676915,0.9892038716002935
BE_24011,BE310,419045.61904200685,0.01079612839970636
BE_24014,BE242,18436081.514712688,0.9944799165937149
BE_24014,BE212,81312.1041177955,0.004386141081910102
BE_24014,BE241,21021.493522728593,0.001133942324374901
BE_24137,BE242,26793560.03266459,1
BE_25005,BE310,38042688.821253955,0.9970417608915728
BE_25005,BE242,112873.2760001164,0.002958239108427117
BE_31042,BE251,47873717.97248532,0.9906124465562015
BE_31042,BE255,453675.9936566616,0.00938755344379847
BE_31043,BE251,56166662.99008164,1
BE_24016,BE242,31201861.260228243,1
BE_24016,BE310,0,0
BE_24020,BE242,58233402.430754945,0.9954972675916758
BE_24020,BE224,263395.4274995571,0.004502732408324284
BE_25014,BE310,52335586.8982742,0.9984674419918664
BE_25014,BE241,80330.43386103335,0.001532558008133614
BE_32003,BE252,149628057.05430868,0.9989249067987304
BE_32003,BE258,95650.0650074407,6.385649466675263e-4
BE_32003,BE255,65387.17188938358,4.365282546021952e-4
BE_32006,BE252,55393595.96485731,0.9959261888920978
BE_32006,BE253,160388.8160101337,0.002883644209905191
BE_32006,BE256,66197.29957270353,0.0011901668979969597
BE_32010,BE252,39155334.04324806,0.9920029689639946
BE_32010,BE255,315650.68993294326,0.007997031036005388
BE_23033,BE241,19998336.84532185,0.9936020427276222
BE_23033,BE100,101048.05794836249,0.005020495332572556
BE_23033,BE310,27724.32692289303,0.0013774619398052045
BE_23038,BE241,32969123.431262895,0.9841510981153668
BE_23038,BE242,530939.2058649011,0.015848901884633084
BE_24028,BE242,35027265.52883321,0.9955276166712508
BE_24028,BE224,157359.12874686028,0.004472383328749233
BE_24033,BE242,30318529.96632189,0.9996162644204835
BE_24033,BE241,11638.764874900851,3.8373557951656013e-4
BE_24033,BE212,0,0
BE_25015,BE310,22469300.859101057,0.9989775368284838
BE_25015,BE241,22997.54676274863,0.0010224631715162157
BE_32011,BE252,55144745.95393324,0.9933381111689508
BE_32011,BE256,338596.42088111903,0.006099234357659202
BE_32011,BE255,16079.440339917279,2.8964356657387095e-4
BE_32011,BE251,15156.085254107433,2.7301090681617056e-4
BE_32030,BE252,63310260.8871727,0.9909772097257277
BE_32030,BE253,334567.055325002,0.0052368813886738965
BE_32030,BE258,241869.214437974,0.003785908885598356
BE_23039,BE241,15120359.281203412,0.9881583075029255
BE_23039,BE212,181196.316110277,0.011841692497074445
BE_23044,BE241,10224445.51246536,0.9806772638427587
BE_23044,BE231,201456.9627293162,0.019322736157241345
BE_23045,BE241,36103843.84425331,0.9929114093527777
BE_23045,BE212,201599.12920495597,0.005544287094933435
BE_23045,BE232,56153.342357406626,0.0015443035522888313
BE_24038,BE242,32786496.730844617,0.9973712282062417
BE_24038,BE241,86415.38414658465,0.0026287717937583084
BE_25018,BE310,48353060.77497082,1
BE_25023,BE310,27266590.41656935,1
BE_25031,BE310,89698831.40604824,0.9996992737979167
BE_25031,BE32B,26982.903366106606,3.0072620208335593e-4
BE_33011,BE253,130585952.47174911,0.9992281852351964
BE_33011,BE252,100866.01607410284,7.718147648035448e-4
BE_33011,BE328,0,0
BE_33016,BE253,3331465.5705391373,0.9994296769563605
BE_33016,BE328,1901.0958227260583,5.70323043639532e-4
BE_23047,BE241,11411735.376643397,0.9898645235329868
BE_23047,BE100,116847.68229184533,0.010135476467013212
BE_23050,BE241,34780579.71665761,1
BE_24041,BE242,33387169.147107467,0.9891989952999787
BE_24041,BE310,364552.5041894673,0.010801004700021252
BE_24043,BE242,38530059.16978991,1
BE_25037,BE310,55338205.5038868,0.9988543015899565
BE_25037,BE242,63473.615681029616,0.0011456984100435105
BE_25043,BE310,38139402.93175084,1
BE_25044,BE310,34607025.65837,0.9971763947541279
BE_25044,BE32C,97993.2735141573,0.002823605245872061
BE_33021,BE253,119474706.82036842,0.9996750812023526
BE_33021,BE258,38832.195399584736,3.2491879764736455e-4
BE_33029,BE253,43436685.08197932,0.9943628294570612
BE_33029,BE254,141600.59538969598,0.00324155419362141
BE_33029,BE328,71756.04840743201,0.0016426563673173516
BE_33029,BE256,32891.50061585464,7.529599820000708e-4
BE_23052,BE241,36590580.56686355,0.994977432839057
BE_23052,BE232,184706.34839483103,0.005022567160942931
BE_23060,BE241,19755237.79727631,0.9941817973099926
BE_23060,BE231,107239.41032891785,0.005396820367202393
BE_23060,BE232,8373.225111451375,4.2138232280512485e-4
BE_24045,BE242,39326611.66647561,0.9936120152609522
BE_24045,BE241,135835.8511805542,0.0034319797235735994
BE_24045,BE310,116997.03661209703,0.002956005015474125
BE_25048,BE310,73314224.15453847,0.9989364219231132
BE_25048,BE242,78058.422761898,0.0010635780768868037
BE_25050,BE310,15475465.4806066,0.9858322684894909
BE_25050,BE241,222403.1885924451,0.014167731510509115
BE_33037,BE253,67969694.58236146,0.9977714571186035
BE_33037,BE256,151811.6978908604,0.002228542881396458
BE_33037,BE328,0,0
BE_33039,BE253,94540976.69043693,0.9974980986798441
BE_33039,BE328,237125.45888928085,0.002501901320156015
BE_33040,BE253,52409432.24498392,0.9953421701936443
BE_33040,BE252,245256.57904896277,0.004657829806355663
BE_33040,BE256,0,0
BE_33041,BE253,38103671.51128056,0.995120018999113
BE_33041,BE258,123473.83357862633,0.0032246573294198175
BE_33041,BE252,63383.21832363039,0.0016553236714672763
BE_23062,BE241,44285672.84763442,0.9884495602491425
BE_23062,BE242,293289.88565521763,0.006546186155934327
BE_23062,BE310,154729.688528472,0.0034535433865859077
BE_23062,BE100,69476.73177233129,0.0015507102083372054
BE_23064,BE241,35586680.33412248,0.9967659941024266
BE_23064,BE310,95810.40888738153,0.0026836039934980843
BE_23064,BE32A,19650.526534323875,5.504019040753394e-4
BE_24048,BE242,18327849.456405055,0.9974714194741527
BE_24048,BE212,46460.923402255234,0.002528580525847331
BE_24054,BE242,49252757.36796247,0.9973912731574007
BE_24054,BE224,128823.05437773553,0.0026087268425993115
BE_25068,BE310,18640675.888101205,1
BE_25072,BE310,60301547.766927384,0.9934057735786698
BE_25072,BE32C,369475.17305820354,0.006086722210326107
BE_25072,BE32B,30806.434022964495,5.075042110041459e-4
BE_34002,BE254,41741395.457675785,0.9963109272566989
BE_34002,BE235,154557.21706702726,0.0036890727433011175
BE_34003,BE254,21827726.5855562,0.9977111696232408
BE_34003,BE328,50074.57587497878,0.0022888303767590805
BE_34003,BE235,0,0
BE_23077,BE241,39741431.14572431,0.999827459119323
BE_23077,BE100,6858.204849954107,1.7254088067704537e-4
BE_23081,BE241,23666067.662101004,0.999781584780546
BE_23081,BE242,5170.158603355639,2.1841521945394386e-4
BE_24055,BE242,34323890.33274533,0.9975790055229727
BE_24055,BE241,83299.61683796988,0.002420994477027285
BE_24059,BE242,53282832.60161801,0.997510832671451
BE_24059,BE310,64015.831954745576,0.0011984439024624012
BE_24059,BE334,42812.87796892657,8.01502237524593e-4
BE_24059,BE224,26132.13795934744,4.892211885620048e-4
BE_25084,BE310,50955096.446858235,0.9958408097884779
BE_25084,BE352,212817.0851061563,0.004159190211522116
BE_25091,BE310,17295642.880308386,0.9985415103095628
BE_25091,BE241,25262.361724542687,0.0014584896904370848
BE_34009,BE254,16785470.891181342,1
BE_34013,BE254,29337159.923561912,0.99933141942355
BE_34013,BE257,19627.377776650046,6.685805764500365e-4
BE_34013,BE256,0,0
BE_34022,BE254,81346582.1012354,0.9945364245911721
BE_34022,BE328,446884.7742235296,0.005463575408827811
BE_34022,BE256,0,0
BE_23086,BE241,24127606.158510182,1
BE_23088,BE241,21229730.300518174,0.999683444818674
BE_23088,BE100,6722.509169889984,3.1655518132591223e-4
BE_24062,BE242,57441100.88506375,1
BE_25105,BE310,32656548.160139177,0.997216651041049
BE_25105,BE241,91148.26675785136,0.0027833489589511266
BE_25105,BE32C,0,0
BE_25107,BE310,47462600.39983716,0.9895990854713315
BE_25107,BE32B,498842.872143453,0.010400914528668495
BE_25107,BE352,0,0
BE_25110,BE310,20741558.663908187,0.999401408300063
BE_25110,BE241,12423.161261190618,5.985916999370423e-4
BE_34023,BE254,9656281.504448531,1
BE_34025,BE254,13397324.786591927,0.9869120112442697
BE_34025,BE256,177669.37089225606,0.013087988755730194
BE_34027,BE254,33176676.32493893,0.9949201618526307
BE_34027,BE328,104976.7222978512,0.0031480988787543664
BE_34027,BE253,64415.910860299766,0.0019317392686149985
BE_23094,BE241,27287411.247190394,0.9943279039804597
BE_23094,BE242,121013.34232527834,0.004409613720332417
BE_23094,BE100,34646.39134924944,0.0012624822992079545
BE_23096,BE241,42210225.81400047,0.9990148883859316
BE_23096,BE212,34896.68828074176,8.259209818361262e-4
