gisco_id,nuts_3,area,area_share
EE_0130,EE007,5537899509.287394,0.9997949527793708
EE_0130,EE006,1135763.787711382,2.050472206292415e-4
EE_0141,EE001,2033220876.6902494,0.9992359590048693
EE_0141,EE006,1554651.919746993,7.640409951308059e-4
EE_0142,EE008,1441938554.0380392,1
EE_0171,EE008,2635810753.897899,1
EE_0184,EE004,1002033599.1097155,1
EE_0191,EE006,2120897559.770934,0.9999769508214584
EE_0191,EE001,48886.073307305574,2.3049178541538564e-5
EE_0198,EE001,608649175.1200039,1
EE_0205,EE004,3830485585.185342,1
EE_0214,EE004,1761306902.4366655,1
EE_0245,EE001,814358230.2626042,1
EE_0247,EE008,3850908510.0478206,0.9987365900416798
EE_0247,EE006,3658246.682823494,9.487695716481855e-4
EE_0247,EE007,1213184.0915025473,3.1464038667203265e-4
EE_0251,EE007,475394682.24841577,1
EE_0255,EE006,4589429122.986998,0.9989518460378692
EE_0255,EE008,2639654.7436838793,5.745568584768621e-4
EE_0255,EE001,2175820.9354053102,4.735971036537862e-4
EE_0272,EE006,1358611099.5620856,0.9990359513353776
EE_0272,EE001,1311031.1140687019,9.640486646223311e-4
EE_0283,EE008,992552850.4631052,1
EE_0284,EE008,1861639669.9820468,1
EE_0291,EE008,1781556148.1061103,1
EE_0293,EE006,1905517438.5943377,0.9987954645840197
EE_0293,EE004,2298031.300643608,0.0012045354159803026
EE_0296,EE001,38663066.199810505,1
EE_0303,EE004,60556969.49124025,1
EE_0304,EE001,384694694.8504925,1
EE_0317,EE006,867342275.0590405,0.9966722290144087
EE_0317,EE001,2895953.5276432335,0.0033277709855914126
EE_0321,EE007,148765544.63262153,1
EE_0338,EE001,2012502580.9345055,0.997512911344262
EE_0338,EE006,5017751.9325945005,0.0024870886557379914
EE_0353,EE001,2735611244.404026,0.9990834582508548
EE_0353,EE006,2509602.0699981363,9.165417491451629e-4
EE_0424,EE001,15275241.471677184,1
EE_0430,EE004,4988852629.700044,0.9996860906370482
EE_0430,EE006,1566539.3022041973,3.139093629518502e-4
EE_0431,EE001,2457361920.7185664,0.9996110133987495
EE_0431,EE004,956252.8311214205,3.889866012504962e-4
EE_0432,EE008,478285367.4882339,1
EE_0441,EE004,5382432062.3943205,0.9912376039282744
EE_0441,EE001,44585282.36825529,0.008210899450817292
EE_0441,EE006,2994633.257369483,5.514966209082796e-4
EE_0442,EE007,2282779926.861594,0.9989345785708691
EE_0442,EE006,2434716.6513626133,0.0010654214291309784
EE_0446,EE001,90242988.40154693,1
EE_0478,EE004,765169782.4830066,1
EE_0480,EE008,3142740178.3015947,0.999355518794871
EE_0480,EE004,2026743.1754035065,6.444812051290621e-4
EE_0486,EE008,1180979719.0025334,0.5141162635283929
EE_0486,EE007,1115428150.2104979,0.4855796789676944
EE_0486,EE006,698452.4143762589,3.0405750391276334e-4
EE_0503,EE006,4326380188.918655,0.9975746717001304
EE_0503,EE004,5912530.664581096,0.0013633084886399331
EE_0503,EE001,4605872.223793025,0.0010620198112296472
EE_0511,EE007,259953444.86160564,1
EE_0514,EE007,1551114868.66725,1
EE_0528,EE008,609615392.9892831,1
EE_0557,EE008,1852924764.3759928,1
EE_0567,EE006,1660958093.8328085,0.9993023618801279
EE_0567,EE001,1159556.6326771975,6.976381198722346e-4
EE_0586,EE008,2392890361.9374866,1
EE_0615,EE008,4200403477.573118,0.998843812413249
EE_0615,EE004,3127496.46097862,7.437096233902093e-4
EE_0615,EE006,1734579.3708594318,4.1247796336071153e-4
EE_0618,EE008,3280569299.955138,0.9993148768119503
EE_0618,EE006,2249135.031966717,6.851231880497076e-4
EE_0622,EE008,2522976229.668105,1
EE_0624,EE004,3112377143.948024,0.9999776803518022
EE_0624,EE008,69468.71342897415,2.2319648197779517e-5
EE_0638,EE004,3711725814.9047327,0.9984551646737002
EE_0638,EE006,3978088.7130616186,0.001070106850332767
EE_0638,EE008,1764788.2465439318,4.7472847596703694e-4
EE_0651,EE001,610471141.7597196,1
EE_0653,EE001,791050873.149022,1
EE_0661,EE006,1130807605.0659566,1
EE_0663,EE006,40744914.23450136,1
EE_0668,EE006,3225836059.107684,0.9988331731240315
EE_0668,EE001,3768389.269113619,0.0011668268759685463
EE_0689,EE004,41181993.34756279,1
EE_0698,EE008,3243155903.5440392,1
EE_0708,EE008,2122704213.5211616,1
EE_0712,EE004,3811683996.943206,0.9989250246967796
EE_0712,EE008,4101875.5753350593,0.0010749753032204845
