gisco_id,longitude,latitude,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,concordance,pop_weighted
EE_0130,27.321371214209243,59.167745799566994,EE,EE00,EE007,0130,Alutaguse vald,4680,1458.1628131,2020,EE_0130,official,TRUE
EE_0141,25.339827500402,59.32797571627668,EE,EE00,EE001,0141,Anija vald,6217,532.46167946,2020,EE_0141,official,TRUE
EE_0142,26.527985281935457,57.833927159496035,EE,EE00,EE008,0142,Antsla vald,4398,410.40621332,2020,EE_0142,official,TRUE
EE_0171,26.382129573096233,58.22868096420344,EE,EE00,EE008,0171,Elva vald,14630,731.86946971,2020,EE_0171,official,TRUE
EE_0184,23.54627171732725,58.93862844706947,EE,EE00,EE004,0184,Haapsalu linn,13075,270.64654931,2020,EE_0184,official,TRUE
EE_0191,26.225937492294804,59.45232444823389,EE,EE00,EE006,0191,Haljala vald,4312,548.94259147,2020,EE_0191,official,TRUE
EE_0198,24.519827252789923,59.42802580106348,EE,EE00,EE001,0198,Harku vald,15197,159.23475135,2020,EE_0198,official,TRUE
EE_0205,22.74167277192081,58.97494354458756,EE,EE00,EE004,0205,Hiiumaa vald,9315,1029.65628298,2020,EE_0205,official,TRUE
EE_0214,24.524487099581062,58.17920775739226,EE,EE00,EE004,0214,Häädemeeste vald,4823,494.24100282,2020,EE_0214,official,TRUE
EE_0245,24.996861263455095,59.47232345130018,EE,EE00,EE001,0245,Jõelähtme vald,6553,211.1670904,2020,EE_0245,official,TRUE
EE_0247,26.40339302976081,58.74492020334672,EE,EE00,EE008,0247,Jõgeva vald,13407,1039.79789713,2020,EE_0247,official,TRUE
EE_0251,27.418746747491994,59.35845610069941,EE,EE00,EE007,0251,Jõhvi vald,11852,123.95941223,2020,EE_0251,official,TRUE
EE_0255,25.879568652938595,59.01078688051922,EE,EE00,EE006,0255,Järva vald,8937,1222.8255611,2020,EE_0255,official,TRUE
EE_0272,26.142422020965903,59.34335283827766,EE,EE00,EE006,0272,Kadrina vald,4790,353.83902528,2020,EE_0272,official,TRUE
EE_0283,26.710148144494767,58.32209700415085,EE,EE00,EE008,0283,Kambja vald,11477,275.02518502,2020,EE_0283,official,TRUE
EE_0284,26.784653478135777,58.02335257934107,EE,EE00,EE008,0284,Kanepi vald,4662,524.80095479,2020,EE_0284,official,TRUE
EE_0291,26.95642807623206,58.307435024215806,EE,EE00,EE008,0291,Kastre vald,5263,493.31343189,2020,EE_0291,official,TRUE
EE_0293,24.846162912087195,58.858550571248905,EE,EE00,EE006,0293,Kehtna vald,5460,511.97437234,2020,EE_0293,official,TRUE
EE_0296,24.41819553115875,59.30962966494087,EE,EE00,EE001,0296,Keila linn,10044,11.14840259,2020,EE_0296,official,TRUE
EE_0303,23.987333581495264,58.13359826387116,EE,EE00,EE004,0303,Kihnu vald,690,17.24887903,2020,EE_0303,official,TRUE
EE_0304,24.818209414234587,59.3128180755339,EE,EE00,EE001,0304,Kiili vald,5657,100.39776662,2020,EE_0304,official,TRUE
EE_0317,24.74938704927508,59.16945156141129,EE,EE00,EE006,0317,Kohila vald,7286,230.16219416,2020,EE_0317,official,TRUE
EE_0321,27.41894042179325,59.33038259891117,EE,EE00,EE007,0321,Kohtla-Järve linn,33197,39.337574,2020,EE_0321,official,TRUE
EE_0338,25.161069932047944,59.17916648476664,EE,EE00,EE001,0338,Kose vald,7177,532.88176591,2020,EE_0338,official,TRUE
EE_0353,25.508173346701998,59.481733689833625,EE,EE00,EE001,0353,Kuusalu vald,6413,709.85909731,2020,EE_0353,official,TRUE
EE_0424,25.715370808488508,59.581490035637856,EE,EE00,EE001,0424,Loksa linn,2541,3.82016361,2020,EE_0424,official,TRUE
EE_0430,23.820546976967137,58.65425783003081,EE,EE00,EE004,0430,Lääneranna vald,5242,1361.13814791,2020,EE_0430,official,TRUE
EE_0431,24.13006882590089,59.3307396037694,EE,EE00,EE001,0431,Lääne-Harju vald,12558,645.96734438,2020,EE_0431,official,TRUE
EE_0432,26.79724552641247,58.367600247157476,EE,EE00,EE008,0432,Luunja vald,5002,131.75328362,2020,EE_0432,official,TRUE
EE_0441,23.86540417656877,58.96854648552015,EE,EE00,EE004,0441,Lääne-Nigula vald,6983,1448.335029,2020,EE_0441,official,TRUE
EE_0442,26.98027099910269,59.35831123310614,EE,EE00,EE007,0442,Lüganuse vald,8374,598.60126974,2020,EE_0442,official,TRUE
EE_0446,25.012601135705715,59.48135660818552,EE,EE00,EE001,0446,Maardu linn,15445,23.3913264,2020,EE_0446,official,TRUE
EE_0478,23.235957065901207,58.607872943427154,EE,EE00,EE004,0478,Muhu vald,1879,210.91738314,2020,EE_0478,official,TRUE
EE_0480,25.44560121697373,58.1123577356713,EE,EE00,EE008,0480,Mulgi vald,7460,880.77952978,2020,EE_0480,official,TRUE
EE_0486,26.9136292433352,58.85611673074103,EE,EE00,EE008,0486,Mustvee vald,5350,615.81845942,2020,EE_0486,official,TRUE
EE_0503,24.425970859256875,58.8977818554019,EE,EE00,EE006,0503,Märjamaa vald,7427,1162.90995323,2020,EE_0503,official,TRUE
EE_0511,28.176119658976404,59.37942828834753,EE,EE00,EE007,0511,Narva linn,54409,68.31884287,2020,EE_0511,official,TRUE
EE_0514,27.96350471475756,59.41426421000977,EE,EE00,EE007,0514,Narva-Jõesuu linn,4559,404.37299707,2020,EE_0514,official,TRUE
EE_0528,26.524460623025785,58.27225386576331,EE,EE00,EE008,0528,Nõo vald,4287,169.20367073,2020,EE_0528,official,TRUE
EE_0557,26.45387422372754,58.0476775345357,EE,EE00,EE008,0557,Otepää vald,6404,520.21752508,2020,EE_0557,official,TRUE
EE_0567,25.566487325980592,58.88783604970942,EE,EE00,EE006,0567,Paide linn,10463,442.96618391,2020,EE_0567,official,TRUE
EE_0586,27.09413740619921,58.59125172686961,EE,EE00,EE008,0586,Peipsiääre vald,5373,652.03927567,2020,EE_0586,official,TRUE
EE_0615,25.515918601563186,58.56949650366504,EE,EE00,EE008,0615,Põhja-Sakala vald,7911,1153.09569688,2020,EE_0615,official,TRUE
EE_0618,25.985820765219472,58.65484626075043,EE,EE00,EE008,0618,Põltsamaa vald,9685,889.86174913,2020,EE_0618,official,TRUE
EE_0622,27.057836053410693,58.06222071797762,EE,EE00,EE008,0622,Põlva vald,13717,705.75943412,2020,EE_0622,official,TRUE
EE_0624,24.52037176227818,58.38131365368041,EE,EE00,EE004,0624,Pärnu linn,50914,857.79909175,2020,EE_0624,official,TRUE
EE_0638,24.887963979382853,58.635464023840186,EE,EE00,EE004,0638,Põhja-Pärnumaa vald,8190,1010.81290584,2020,EE_0638,official,TRUE
