gisco_id,longitude,latitude,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,concordance,pop_weighted
LU_0101,5.9714228598588726,49.580702012219916,LU,LU00,LU000,0101,Dippach,4210,17.26069091,2018,LU_0101,official,TRUE
LU_0102,5.947647631328465,49.61418445554837,LU,LU00,LU000,0102,Garnich,2129,20.92955376,2018,LU_0102,official,TRUE
LU_0103,5.899960153555715,49.686587692678806,LU,LU00,LU000,0103,Habscht,4426,32.58726122,2018,LU_0103,official,TRUE
LU_0104,5.899416044169515,49.56593172707658,LU,LU00,LU000,0104,Käerjeng,10294,33.70573376,2018,LU_0104,official,TRUE
LU_0105,6.017969683728808,49.66586468026525,LU,LU00,LU000,0105,Kehlen,6056,28.56067111,2018,LU_0105,official,TRUE
LU_0106,5.952129580889136,49.66651007653215,LU,LU00,LU000,0106,Koerich,2579,19.01093975,2018,LU_0106,official,TRUE
LU_0107,6.08350846570775,49.659528638213125,LU,LU00,LU000,0107,Kopstal,3839,8.01628992,2018,LU_0107,official,TRUE
LU_0108,6.0175418163182135,49.62968149578566,LU,LU00,LU000,0108,Mamer,9528,27.80964181,2018,LU_0108,official,TRUE
LU_0110,5.9202238379044365,49.654425825820354,LU,LU00,LU000,0110,Steinfort,5126,12.16851078,2018,LU_0110,official,TRUE
LU_0201,6.101025218467293,49.5174545245612,LU,LU00,LU000,0201,Bettembourg,11003,21.60252121,2018,LU_0201,official,TRUE
LU_0202,5.895577587971299,49.523793700659986,LU,LU00,LU000,0202,Differdange,26193,22.13070631,2018,LU_0202,official,TRUE
LU_0203,6.0863037166069764,49.48487047184468,LU,LU00,LU000,0203,Dudelange,20869,21.28861964,2018,LU_0203,official,TRUE
LU_0204,5.978225209628611,49.49948030093473,LU,LU00,LU000,0204,Esch-sur-Alzette,35040,14.48547107,2018,LU_0204,official,TRUE
LU_0205,6.2054080693249025,49.51936782041639,LU,LU00,LU000,0205,Frisange,4612,18.30926209,2018,LU_0205,official,TRUE
LU_0206,6.0396720623933495,49.48191500066685,LU,LU00,LU000,0206,Kayl,9098,14.87504808,2018,LU_0206,official,TRUE
LU_0207,6.06751038534846,49.57030605789818,LU,LU00,LU000,0207,Leudelange,2579,13.68132365,2018,LU_0207,official,TRUE
LU_0208,6.002398385723746,49.52939860199894,LU,LU00,LU000,0208,Mondercange,6936,21.4046638,2018,LU_0208,official,TRUE
LU_0209,5.861343840280776,49.55190447147898,LU,LU00,LU000,0209,Pétange,18688,11.98491668,2018,LU_0209,official,TRUE
LU_0210,6.009003669934146,49.55954558523255,LU,LU00,LU000,0210,Reckange-sur-Mess,2449,20.53112307,2018,LU_0210,official,TRUE
LU_0211,6.140429928641245,49.539105809313526,LU,LU00,LU000,0211,Roeser,6278,24.08157111,2018,LU_0211,official,TRUE
LU_0212,6.030548465970201,49.46210741500827,LU,LU00,LU000,0212,Rumelange,5545,6.80499015,2018,LU_0212,official,TRUE
LU_0213,5.934040454589265,49.52223701853185,LU,LU00,LU000,0213,Sanem,16780,24.46404639,2018,LU_0213,official,TRUE
LU_0214,6.015373644138675,49.50686856245979,LU,LU00,LU000,0214,Schifflange,10750,7.75896166,2018,LU_0214,official,TRUE
LU_0301,6.050466753281046,49.61009727922795,LU,LU00,LU000,0301,Bertrange,8157,17.2616245,2018,LU_0301,official,TRUE
LU_0302,6.241288631723012,49.58899171046197,LU,LU00,LU000,0302,Contern,3816,20.80778936,2018,LU_0302,official,TRUE
LU_0303,6.153657608383274,49.577647498178294,LU,LU00,LU000,0303,Hesperange,15246,27.39803268,2018,LU_0303,official,TRUE
LU_0304,6.125977227453479,49.609877019063454,LU,LU00,LU000,0304,Luxembourg,116323,51.73715415,2018,LU_0304,official,TRUE
LU_0305,6.229797789523266,49.651956855673994,LU,LU00,LU000,0305,Niederanven,6156,41.48256129,2018,LU_0305,official,TRUE
LU_0306,6.219604468653677,49.613364405841565,LU,LU00,LU000,0306,Sandweiler,3642,7.76499001,2018,LU_0306,official,TRUE
LU_0307,6.26766781183803,49.624931570582575,LU,LU00,LU000,0307,Schuttrange,4156,16.16433764,2018,LU_0307,official,TRUE
LU_0308,6.129836805561056,49.67523634719531,LU,LU00,LU000,0308,Steinsel,5321,21.8845623,2018,LU_0308,official,TRUE
LU_0309,6.075188983716746,49.61825879730982,LU,LU00,LU000,0309,Strassen,9232,10.61307051,2018,LU_0309,official,TRUE
LU_0310,6.129925105381482,49.65673993917633,LU,LU00,LU000,0310,Walferdange,8169,7.05876127,2018,LU_0310,official,TRUE
LU_0311,6.206655635868653,49.54950297153168,LU,LU00,LU000,0311,Weiler-la-Tour,2389,17.11948496,2018,LU_0311,official,TRUE
LU_0401,6.097663842682821,49.80801912410809,LU,LU00,LU000,0401,Colmar-Berg,2218,12.35533154,2018,LU_0401,official,TRUE
LU_0402,6.07126761852304,49.78762245420337,LU,LU00,LU000,0402,Bissen,3095,20.82635256,2018,LU_0402,official,TRUE
LU_0403,6.0173807671069,49.73502372654715,LU,LU00,LU000,0403,Helperknapp,4177,37.71130946,2018,LU_0403,official,TRUE
LU_0404,6.167725761727486,49.75950399310358,LU,LU00,LU000,0404,Fischbach,1236,19.54094074,2018,LU_0404,official,TRUE
LU_0405,6.24500908274392,49.766020510941466,LU,LU00,LU000,0405,Heffingen,1394,13.27791377,2018,LU_0405,official,TRUE
LU_0406,6.214815446817758,49.7831839330304,LU,LU00,LU000,0406,Larochette,2146,15.41560813,2018,LU_0406,official,TRUE
LU_0407,6.124738310876211,49.71914104398666,LU,LU00,LU000,0407,Lintgen,3039,15.42186161,2018,LU_0407,official,TRUE
LU_0408,6.141123317089189,49.696463802355815,LU,LU00,LU000,0408,Lorentzweiler,3986,17.66955922,2018,LU_0408,official,TRUE
LU_0409,6.1041577589888405,49.74996062744528,LU,LU00,LU000,0409,Mersch,9440,49.49356153,2018,LU_0409,official,TRUE
LU_0410,6.148172982056362,49.799222096034434,LU,LU00,LU000,0410,Nommern,1381,22.68150972,2018,LU_0410,official,TRUE
LU_0501,6.051111595118591,50.07220236245608,LU,LU00,LU000,0501,Clervaux,5228,85.65360238,2018,LU_0501,official,TRUE
LU_0502,5.927735612925947,50.06894824439874,LU,LU00,LU000,0502,Wincrange,4336,113.80443524,2018,LU_0502,official,TRUE
LU_0503,6.085422549167478,49.997584143362374,LU,LU00,LU000,0503,Parc Hosingen,3495,70.65077882,2018,LU_0503,official,TRUE
LU_0504,5.999664326712062,50.129008399152916,LU,LU00,LU000,0504,Troisvierges,3179,38.11553695,2018,LU_0504,official,TRUE
LU_0505,6.069060778804913,50.13729441127302,LU,LU00,LU000,0505,Weiswampach,1843,35.16119266,2018,LU_0505,official,TRUE
LU_0601,6.196455471881378,49.867931234416,LU,LU00,LU000,0601,Bettendorf,2821,23.24766863,2018,LU_0601,official,TRUE
LU_0602,6.072782309243503,49.90555678252362,LU,LU00,LU000,0602,Bourscheid,1764,36.85965735,2018,LU_0602,official,TRUE
LU_0603,6.156763558710891,49.86836644600408,LU,LU00,LU000,0603,Diekirch,6756,12.45473464,2018,LU_0603,official,TRUE
LU_0604,6.112737318348394,49.86195720834308,LU,LU00,LU000,0604,Erpeldange-sur-Sûre,2339,17.91236504,2018,LU_0604,official,TRUE
LU_0605,6.09608177753131,49.84846890881232,LU,LU00,LU000,0605,Ettelbruck,8735,15.21066725,2018,LU_0605,official,TRUE
LU_0606,6.041011538119156,49.85526881285918,LU,LU00,LU000,0606,Feulen,2080,22.81797362,2018,LU_0606,official,TRUE
LU_0607,6.002518766988505,49.830643788228414,LU,LU00,LU000,0607,Mertzig,2212,11.09572758,2018,LU_0607,official,TRUE
LU_0608,6.268237314536839,49.86414015621248,LU,LU00,LU000,0608,Reisdorf,1206,14.86632308,2018,LU_0608,official,TRUE
LU_0609,6.100098841518627,49.82638338610285,LU,LU00,LU000,0609,Schieren,2036,10.40266018,2018,LU_0609,official,TRUE
LU_0610,6.20869924905124,49.815300348714125,LU,LU00,LU000,0610,Vallée de l'Ernz,2594,39.91757868,2018,LU_0610,official,TRUE
LU_0701,5.896004208205108,49.728663993245384,LU,LU00,LU000,0701,Beckerich,2518,28.54797778,2018,LU_0701,official,TRUE
LU_0702,5.936543055906908,49.79534333921331,LU,LU00,LU000,0702,Preizerdaul,1717,15.73759908,2018,LU_0702,official,TRUE
LU_0703,5.850069238419069,49.76627585071858,LU,LU00,LU000,0703,Ell,1289,21.66028683,2018,LU_0703,official,TRUE
LU_0704,5.811662306448594,49.82829401042522,LU,LU00,LU000,0704,Rambrouch,4326,79.46722642,2018,LU_0704,official,TRUE
LU_0705,5.960594128945156,49.832571549430575,LU,LU00,LU000,0705,Grosbous,1054,20.35142018,2018,LU_0705,official,TRUE
LU_0706,5.88944147354805,49.766690775189225,LU,LU00,LU000,0706,Redange-sur-Attert,2824,32.33619833,2018,LU_0706,official,TRUE
LU_0707,5.979234310924289,49.73117295575186,LU,LU00,LU000,0707,Saeul,790,14.93897182,2018,LU_0707,official,TRUE
LU_0708,5.974295049818184,49.769021313429725,LU,LU00,LU000,0708,Useldange,1867,23.99632182,2018,LU_0708,official,TRUE
LU_0709,6.002343406099219,49.80442764949359,LU,LU00,LU000,0709,Vichten,1274,12.43464441,2018,LU_0709,official,TRUE
LU_0710,5.909610704520895,49.84564803826548,LU,LU00,LU000,0710,Wahl,1005,20.09108199,2018,LU_0710,official,TRUE
LU_0801,5.812064097273851,49.891288434997286,LU,LU00,LU000,0801,Boulaide,1256,32.28333912,2018,LU_0801,official,TRUE
LU_0802,5.952016996687706,49.88614610363354,LU,LU00,LU000,0802,Esch-sur-Sûre,2641,51.40838137,2018,LU_0802,official,TRUE
LU_0804,5.9715515764252585,49.93344647236324,LU,LU00,LU000,0804,Goesdorf,1514,29.39722695,2018,LU_0804,official,TRUE
LU_0805,6.002941857244901,49.98816363992856,LU,LU00,LU000,0805,Kiischpelt,1202,33.77442467,2018,LU_0805,official,TRUE
LU_0806,5.813521506220612,49.93398888537407,LU,LU00,LU000,0806,Lac de la Haute-Sûre,1912,48.70030809,2018,LU_0806,official,TRUE
LU_0807,5.933687428517125,49.97069755870443,LU,LU00,LU000,0807,Wiltz,6866,39.50990199,2018,LU_0807,official,TRUE
LU_0808,5.877543030706519,49.96931168867001,LU,LU00,LU000,0808,Winseler,1344,30.62063586,2018,LU_0808,official,TRUE
LU_0901,6.167009201499489,49.89597150211472,LU,LU00,LU000,0901,Tandel,2048,41.77854575,2018,LU_0901,official,TRUE
LU_0902,6.119733970562356,49.9518027396269,LU,LU00,LU000,0902,Putscheid,1100,27.13490528,2018,LU_0902,official,TRUE
LU_0903,6.206480241660653,49.93625073162504,LU,LU00,LU000,0903,Vianden,2015,9.65630709,2018,LU_0903,official,TRUE
LU_1001,6.294100406842839,49.833943960058946,LU,LU00,LU000,1001,Beaufort,2816,13.80681989,2018,LU_1001,official,TRUE
