gisco_id,nuts_3,area,area_share
HR_05908,HR035,32845030.979277976,0.9998359758149095
HR_05908,HR034,5388.263246136425,1.6402418509050385e-4
HR_05916,HR035,59491375.5845422,1
HR_05924,HR035,21167776.41476698,1
HR_05932,HR035,22327031.354301635,1
HR_05959,HR035,13070738.034248363,1
HR_05967,HR036,34418120.01800675,1
HR_05975,HR036,34998168.55231837,1
HR_05983,HR037,195469089.3442491,1
HR_05991,HR037,29977759.158413157,1
HR_06009,HR037,9824375.403280534,1
HR_06017,HR037,34985711.82910402,1
HR_06025,HR037,22420057.80978715,1
HR_06033,HR061,6030261.129265227,1
HR_06041,HR061,31906582.39601893,1
HR_06050,HR061,21222952.62507827,0.9987784752601834
HR_06050,HR062,25956.067662288435,0.0012215247398166865
HR_06068,HR061,8614334.928919977,1
HR_06076,HR061,22785829.30432154,0.9986556915864413
HR_06076,HR062,30672.415229569753,0.0013443084135587285
HR_06084,HR061,8692378.588066727,1
HR_06092,HR025,102957228.43064043,1
HR_06106,HR026,73373164.30821177,0.9972065829324761
HR_06106,HR025,205535.99723947153,0.002793417067523873
HR_06122,HR026,20568932.46050133,1
HR_06149,HR025,73094425.72096232,0.9972753229852176
HR_06149,HR026,199702.82737415985,0.0027246770147824127
HR_06165,HR063,29214993.52059711,0.9988592292603288
HR_06165,HR022,33365.67235070743,0.0011407707396711795
HR_06181,HR063,32383359.75729039,0.9971852211330956
HR_06181,HR062,91409.29363213811,0.00281477886690441
HR_06190,HR036,13169637.584996559,1
HR_06173,HR034,72226280.85040164,1
HR_06203,HR061,10852410.398153024,1
HR_06211,HR034,20691128.294431277,1
HR_06220,HR033,28240272.421035536,1
HR_06220,HR032,0,0
HR_06238,HR027,14343993.871327901,1
HR_06246,HR031,24652136.282435376,1
HR_06254,HR033,35662436.97740412,1
HR_06262,HR034,14658000.231536565,1
HR_06289,HR026,39993580.20553408,1
HR_06297,HR036,7548015.7288106,1
HR_06319,HR036,26643695.64488534,1
HR_03689,HR036,79541993.48363559,1
HR_03697,HR031,83626854.30403815,1
HR_03719,HR033,67814513.90297557,1
HR_03727,HR024,59783930.58188339,1
HR_03727,HR023,0,0
HR_03735,HR031,42734230.11687954,1
HR_03743,HR036,76473613.0020264,1
HR_03751,HR021,77799994.79433605,0.9983566968580401
HR_03751,HR065,109293.23035676726,0.0014024888913729164
HR_03751,HR063,18766.18597445661,2.4081425058714967e-4
HR_03760,HR065,93435893.0108456,0.9993885086294643
HR_03760,HR050,57170.20135920898,6.114913705356682e-4
HR_03778,HR034,159442437.7332586,0.9961189605259848
HR_03778,HR035,621213.348202127,0.0038810394740150882
HR_03786,HR027,131375903.59049456,0.9956775857791369
HR_03786,HR032,570326.2602963262,0.004322414220863073
HR_03794,HR033,117901769.94490778,1
HR_03808,HR065,251202966.3053962,0.9998958408679768
HR_03808,HR050,26167.808548246154,1.0415913202319042e-4
HR_03816,HR025,76138145.54405558,1
HR_03824,HR035,78229945.6916258,0.9999264614748339
HR_03824,HR034,5753.337921974388,7.353852516613276e-5
HR_03832,HR035,52770546.618057765,1
HR_03859,HR061,24833926.849296965,1
HR_03867,HR025,100932464.67931399,0.9984929668420011
HR_03867,HR026,152338.1496330049,0.0015070331579989079
HR_03875,HR032,655330051.1500492,0.9996789536573263
HR_03875,HR031,210458.8832206254,3.2104634267368805e-4
HR_03883,HR024,103067188.58262226,0.9982749156165196
HR_03883,HR023,178106.8468131383,0.0017250843834803902
HR_03891,HR035,193746417.78072044,1
HR_03905,HR021,144741213.93729198,0.9967680618341129
HR_03905,HR023,337178.7964346842,0.002321999700509401
HR_03905,HR022,132132.64261762882,9.09938465377621e-4
HR_03913,HR028,420594048.119387,1
HR_03930,HR031,51196827.86805028,1
HR_03948,HR034,183174734.48115313,0.9990683401134892
HR_03948,HR033,170815.69446887594,9.316598865107768e-4
HR_03956,HR022,166739949.3163922,1
HR_03964,HR024,54037679.75667531,1
HR_03972,HR024,21754995.249446746,1
HR_03972,HR026,0,0
HR_03999,HR037,52522926.825534955,1
HR_04006,HR027,392739011.1669518,1
HR_04022,HR037,43676201.810533375,1
HR_04057,HR063,135120581.41665933,0.9968941935747178
